role_id,position_description_id,pd_number,title,activity_rank,activity_id,assignment_gaps,retry_count,fallback_used
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125-01,Demographic and Skills Profile Analyst,9,a376,Spatial analysis using specialised geographic/spatial tools has no direct vocabulary match | Applying and interpreting latest government directives and initiatives to maintain organisational responsiveness is only partially covered,0,No
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125-01,Demographic and Skills Profile Analyst,10,a356,Spatial analysis using specialised geographic/spatial tools has no direct vocabulary match | Applying and interpreting latest government directives and initiatives to maintain organisational responsiveness is only partially covered,0,No
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125-01,Demographic and Skills Profile Analyst,11,a966,Spatial analysis using specialised geographic/spatial tools has no direct vocabulary match | Applying and interpreting latest government directives and initiatives to maintain organisational responsiveness is only partially covered,0,No
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125-01,Demographic and Skills Profile Analyst,12,a064,Spatial analysis using specialised geographic/spatial tools has no direct vocabulary match | Applying and interpreting latest government directives and initiatives to maintain organisational responsiveness is only partially covered,0,No
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125-01,Demographic and Skills Profile Analyst,13,a769,Spatial analysis using specialised geographic/spatial tools has no direct vocabulary match | Applying and interpreting latest government directives and initiatives to maintain organisational responsiveness is only partially covered,0,No
e64106d0-c2f8-5c4a-81d1-a0fd55900933,918,11125-01,Demographic and Skills Profile Analyst,14,a668,Spatial analysis using specialised geographic/spatial tools has no direct vocabulary match | Applying and interpreting latest government directives and initiatives to maintain organisational responsiveness is only partially covered,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,1,a348,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,2,a003,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,3,a922,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,4,a115,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,5,a1059,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,6,a472,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,7,a362,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,8,a410,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,9,a739,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,10,a1202,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,11,a287,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
b8fcc487-b09e-5975-8bab-1c9f79ad4a24,919,11126-01,Assistant Operations Manager,12,a229,Coordinating hospitality/catering support for meetings and minor functions (beyond venue setup) has no direct match; closest would be a832 serve food and beverages but the role coordinates rather than serves,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,1,a1011,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,2,a676,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,3,a816,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,4,a1085,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,5,a055,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,6,a919,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,7,a253,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,8,a162,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,9,a637,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,10,a337,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,11,a619,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,12,a361,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
7334b693-ad43-548f-a2a0-9701ecb58bf8,920,11127-01,Director Workplace Relations,13,a1115,Leading consultation with unions and the workforce on industrial matters is only partially covered; no specific activity captures stakeholder consultation as a distinct leadership responsibility,0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,1,a915,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,2,a808,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,3,a129,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,4,a056,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,5,a343,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,6,a1014,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,7,a766,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,8,a1015,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,9,a344,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,10,a710,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,11,a1038,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
a11c19b6-bb1c-5954-8c61-b4202f8a88e4,921,11129-01,Program Scheduler Analyst,12,a1245,"Developing personal performance development and review plans with the Line Manager | Implementing and enforcing scheduling standards, version controls, templates and guidelines (only partially covered by a710)",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,1,a204,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,2,a180,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,3,a1024,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,4,a205,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,5,a776,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,6,a662,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,7,a356,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,8,a414,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,9,a221,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,10,a052,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,11,a441,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
98836525-c58d-5573-b2cb-d5a2b41388ac,922,11130-01,Workforce Administrator,12,a1227,"Supporting business continuity during service disruption (advisory only, no plan development) | Developing own performance development and review plan with line manager",0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,1,a190,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,2,a739,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,3,a246,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,4,a191,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,5,a090,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,6,a859,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,7,a158,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,8,a018,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,9,a760,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,10,a024,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,11,a067,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
5eb65b4c-1787-5933-9030-a10b4dbf27ed,923,11131-01,Printing Support Officer,12,a491,Specific printing/graphic arts production equipment operation and maintenance is only partially covered by generic equipment activities,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,1,a371,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,2,a991,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,3,a990,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,4,a666,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,5,a312,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,6,a052,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,7,a454,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,8,a763,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,9,a308,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,10,a1270,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,11,a497,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
ab2520e0-e6e0-54b5-b642-d310a5febc9b,924,11132-01,Manager TAFE English Language Centre,12,a624,Providing high-level strategic advice on the commercial implications of shifts in the educational profile and market position of the centre,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,1,a277,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,2,a278,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,3,a1202,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,4,a372,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,5,a1022,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,6,a382,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,7,a1078,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,8,a482,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,9,a202,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,10,a906,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,11,a1006,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
7c962e72-8edf-54cb-b156-57a1bbaa0bce,925,11133-01,Finance and Support Officer,12,a572,Managing and administering MS Teams and SharePoint sites (site ownership/content currency) has no direct match; closest is a1006,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,1,a466,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,2,a371,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,3,a072,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,4,a071,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,5,a414,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,6,a312,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,7,a261,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,8,a1039,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,9,a052,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,10,a603,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,11,a1282,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
96ad5712-0f53-52e0-a1c5-de4ca2d5afa2,926,11134-01,Training Coordinator – Corrective Services Education,12,a576,Ensuring teacher adherence to correctional centre security processes and inducting teachers for work inside prisons has no close vocabulary match | Coordinating teacher/trainer resourcing and assignment across regional sites is only partially covered | Assisting clients with access to government funding subsidies and training schemes has no close match,0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,1,a860,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,2,a1234,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,3,a018,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,4,a444,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,5,a538,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,6,a725,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,7,a285,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,8,a919,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
d5ea60cd-3e44-5c9d-80e7-f1cb7a1a5821,927,11135-01,Gardener Tradesperson,9,a846,"Applying Equal Opportunity (EEO), Ethical Practice and Ethnic Affairs Priorities Statements principles has no specific matching activity; partially covered by a919",0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,1,a034,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,2,a087,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,3,a1153,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,4,a051,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,5,a007,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,6,a239,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,7,a724,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,8,a027,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,9,a234,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,10,a277,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,11,a815,,0,No
412b8f27-86aa-54d2-b7df-ae3cc95601eb,928,11136-01,AMEP SEE Support Officer,12,a293,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,1,a624,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,2,a1104,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,3,a889,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,4,a115,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,5,a163,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,6,a1029,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,7,a358,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,8,a214,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,9,a052,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,10,a501,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,11,a201,,0,No
c122b4ce-d849-5c4e-ac51-473eb4e82831,929,11137-01,Senior Manager Admissions,12,a1004,,0,No
